iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio,regime_viterbi,p_regime1,p_regime2,p_regime3
FIN,Finland,2023,153.48073106959998,173.9606248229,253269616816.416,EU,0.1177271797807665,20.47989375330002,0.04788716718634524,-0.00939093459613652,-5.099297273995096,SND,2,0,0.8287977877955833,0.17120221220441667
FIN,Finland,2024,158.62154228889997,177.7934320708,254323653957.12,EU,0.10783238479959992,19.171889781900035,0.02203261371245351,0.00416171964862265,5.29411290828908,END,2,0.2548632995708088,0.7252182427319722,0.019918457697219134
FRA,France,1995,666.0743820934,1030.810984558,1749300344479.7,EU,0.3538346097669835,364.7366024646,2.3173962642760365e-4,0.02304792783922121,0.01005468378954427,WD,2,0,1,0
FRA,France,1996,669.051406566,1016.6921009595,1773739467493.06,EU,0.3419331123605811,347.6406943935,-0.01369686956193432,0.01397079871988998,-0.9803927346282874,SD,2,0.23601510906751916,0.7639848909324808,0
FRA,France,1997,686.7769264849,1042.9051101458,1818562957062.05,EU,0.3414770722631828,356.12818366089994,0.02578264271116271,0.02527061633935558,1.0202617286785252,EC,2,0.12352679706873655,0.8764732029312634,0
FRA,France,1998,787.7336754190001,1130.9855731205,1881350558837.76,EU,0.30349803380288426,343.25189770149996,0.0844568332418911,0.03452594342796109,2.446184661633116,END,2,0.25880748897157363,0.7364415067760369,0.004751004252389503
FRA,France,1999,801.5106399924,1192.2482878681,1945303460549.75,EU,0.32773177521134567,390.73764787569985,0.05416754749450094,0.03399308088094869,1.5934874418770018,END,2,0.33306620895343686,0.6563749751117279,0.01055881593483514
FRA,France,2000,833.3664546015,1205.9560251211,2025858476151.37,EU,0.30895784154499756,372.5895705195999,0.01149738472471307,0.04140999964029004,0.27764754466519337,WD,2,0,1,0
FRA,France,2001,799.0504954452999,1181.4276938706998,2064338989612.96,EU,0.32365687752978034,382.3771984253999,-0.02033932476761509,0.01899467011866164,-1.0707911556533098,SD,2,0.23601510906751916,0.7639848909324808,0
FRA,France,2002,800.9759242881,1205.969114298,2086380974762.6,EU,0.3358238492249018,404.9931900099,0.02077268084591395,0.01067750270694289,1.9454624752665075,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
FRA,France,2003,760.0943836691,1252.3061131815,2106573536968.08,EU,0.3930442599708546,492.2117295124,0.03842303947433425,0.0096782718255843,3.970031031032192,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
FRA,France,2004,800.3655584836,1286.681340853,2166995343501.89,EU,0.3779613233895184,486.3157823693999,0.02744954073902045,0.02868250525010053,0.95701336057192,EC,2,0.2271035027925498,0.7728964972074502,0
FRA,France,2005,784.9692384299001,1308.9927635767,2207920477337.34,EU,0.40032576170624096,524.0235251467998,0.01734028621951484,0.01888565841092877,0.9181721834744376,EC,2,0.11820542718283991,0.88179457281716,0
FRA,France,2006,817.7442606012,1333.6963026129,2267844862926.15,EU,0.38685871813611306,515.9520420117001,0.0188721738756597,0.02714064487552394,0.6953472904646809,WD,2,0,1,0
FRA,France,2007,852.1209234619,1381.888847529,2325232266328.63,EU,0.3833650767313124,529.7679240671,0.03613457188243239,0.02530481883510951,1.427971965256554,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
FRA,France,2008,848.8523186795,1364.8604193696,2334072135222.36,EU,0.37806657249862463,516.0081006901002,-0.01232257441678396,0.00380171435849179,-3.2413204293634856,SD,2,0.3084666139446441,0.6915333860553559,0
FRA,France,2009,782.4875723307,1245.8739013010002,2268145064848.79,EU,0.3719367814723547,463.38632897030016,-0.08717852490993715,-0.0282455153714815,3.086455451896559,RND,2,0.23450514042007872,0.21345783688709882,0.5520370226928224
FRA,France,2010,766.7161398554,1141.7297996642,2313515332182.54,EU,0.32846095452627866,375.01365980880007,-0.08359120576171306,0.02000324760390698,-4.1788817204555455,SD,2,0.5823640577760628,0.4176359422239372,0
FRA,France,2011,785.67812989,1253.8117321364998,2369909039106.43,EU,0.37336833772387695,468.1336022464998,0.09816852683118608,0.02437576537290075,4.027300284910147,END,2,0.6542932871797308,0.32496440333040194,0.020742309489867324
FRA,France,2012,765.6183081502,1181.4657685876,2374265767668.09,EU,0.3519758857969543,415.84746043739995,-0.05770081878690195,0.00183835264972969,-31.387241612965816,SD,2,0.7187536213941694,0.28124637860583046,0
FRA,France,2013,768.0000467759,1182.5981124074,2392826743357.49,EU,0.3505823840590341,414.5980656314998,9.58422875978688e-4,0.00781756446230964,0.12259865340407164,WD,2,0,1,0
FRA,France,2014,771.0520964461,1172.077247982,2416703156974.4,EU,0.34214907953068524,401.0251515359,-0.00889639879771403,0.00997832947295111,-0.8915719632058716,SD,2,0.23601510906751916,0.7639848909324808,0
FRA,France,2015,720.0799044751001,1092.8204992387,2442483452642.5,EU,0.34108126176555537,372.7405947635999,-0.0676207552699779,0.0106675474783489,-6.338922363103845,SD,2,0.28166761477982616,0.7183323852201738,0
FRA,France,2016,707.4953107857,1085.8879663491002,2463489569347.31,EU,0.34846380776794744,378.39265556340024,-0.00634370685252448,0.00860031075423816,-0.7376136785985734,SD,2,0.33230967507362946,0.6676903249263706,0
FRA,France,2017,775.801955597,1121.9639437383,2514819204088.14,EU,0.3085321859701785,346.16198814130007,0.03322255933132038,0.02083614859974001,1.594467383081292,END,2,0.4126722745368186,0.5742452497538153,0.01308247570936619
FRA,France,2018,725.5535128001,1125.4092483842,2556210832760.02,EU,0.35529807148660875,399.8557355841001,0.0030707801842727,0.01645908723958876,0.18657050294299465,WD,2,0,1,0
FRA,France,2019,762.0504203136,1124.1040383339,2608036638906.12,EU,0.3220819476433167,362.05361802030006,-0.0011597648163759,0.02027446464192555,-0.05720322764911032,SD,2,0.23601510906751916,0.7639848909324808,0
FRA,France,2020,699.4128539836,1073.8976118725,2413981867676.36,EU,0.34871551416892543,374.48475788889994,-0.04466350511098057,-0.07440645899482148,0.6002638173399576,RD,2,0,0.474181245023076,0.525818754976924
FRA,France,2021,753.5454450285999,1133.702406772,2580120255051.75,EU,0.33532341421575007,380.1569617434002,0.05568947564304701,0.06882337833602326,0.8091650975217858,EC,2,0.17213204424242767,0.8278679557575723,0
FRA,France,2022,770.6288317395,1116.1221055453998,2650215998256.03,EU,0.3095479178212964,345.4932738058998,-0.01550698059877693,0.02716762641858872,-0.5707889367974632,SD,2,0.23601510906751919,0.7639848909324808,0
FRA,France,2023,778.929456097,1147.8740641088,2688358302961.22,EU,0.3214155799384191,368.9446080118,0.02844846312571186,0.01439214944377738,1.9766653505680425,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028607
FRA,France,2024,789.4639436912,1164.7949894844,2720362347819.81,EU,0.3222292756936922,375.3310457932,0.01474109913680934,0.01190467982758751,1.2382608646600306,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
GRC,Greece,1995,198.545048217,223.2942488683,167488456016.048,EU,0.11083671333558252,24.749200651299983,0.13159876892999936,0.02099719532352892,6.267445099323961,END,2,0,1,0
GRC,Greece,1996,200.9483793107,228.689585216,169803934634.075,EU,0.1213050689610464,27.741205905299974,0.02416245100375247,0.01382470573258582,1.7477732597808455,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
GRC,Greece,1997,204.6552236728,227.9192576442,175921772178.591,EU,0.10207138357618296,23.26403397140001,-0.00336844186005421,0.03602883265160988,-0.09349295028862677,SD,2,0.3084666139446441,0.6915333860553559,0
GRC,Greece,1998,222.0565765491,257.5396224354,181968090540.634,EU,0.13777703621197315,35.483045886300005,0.1299599037718864,0.03436935796613589,3.781272373488496,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
GRC,Greece,1999,219.4549393285,259.2060963443,186806231970.762,EU,0.15335733833589738,39.75115701580003,0.00647074765871419,0.0265878562321212,0.24337229757158024,WD,2,0,1,0
GRC,Greece,2000,239.4709237629,272.9072388861,194535950663.831,EU,0.1225189747977148,33.43631512320002,0.05285810301159328,0.04137826994058109,1.277436274824857,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
GRC,Greece,2001,243.9425332124,274.59175382020004,203582678904.899,EU,0.11161741087049856,30.64922060780006,0.00617248168636187,0.04650414594421802,0.13272970744943466,WD,2,0,1,0
GRC,Greece,2002,258.7370163261,301.9039393323,213116735217.242,EU,0.14298231120027552,43.16692300620002,0.0994646967074755,0.04683137270630341,2.1238902675617655,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
GRC,Greece,2003,250.5367262271,304.7202814981,225470734593.334,EU,0.1778140759276564,54.18355527099999,0.00932860356850163,0.05796822742943616,0.16092614837769884,WD,2,0,1,0
GRC,Greece,2004,270.2146385984,317.7194006041,237596249349.014,EU,0.14951797691729304,47.5047620057,0.04265918580178595,0.05377866345958355,0.7932362587226762,WD,2,0,1,0
GRC,Greece,2005,264.35453415759997,316.7729946699,240408216059.142,EU,0.165476418111095,52.41846051230005,-0.00297874770127507,0.0118350635493298,-0.251688357131277,SD,2,0.23601510906751916,0.7639848909324808,0
GRC,Greece,2006,264.2775566778,317.563070042,255898673342.699,EU,0.16779505676510997,53.28551336419997,0.00249413739616059,0.06443397624874124,0.03870841970907105,WD,2,0,1,0
GRC,Greece,2007,261.5379402004,335.2466494794,264872706550.759,EU,0.2198641191297848,73.708709279,0.05568525154723192,0.03506869766394603,1.5878904908545168,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
GRC,Greece,2008,254.4035406338,334.8716537852,265024939553.215,EU,0.2402953855360223,80.46811315140002,-0.00111856656817393,5.747402382012524e-4,-1.9462123822662496,SD,1,0.3084666139446441,0.6915333860553559,0
GRC,Greece,2009,219.5114360834,279.3763101888,254107830646.221,EU,0.2142804236513248,59.86487410539999,-0.16572123369987274,-0.04119276067149867,4.023066941821539,RND,3,0.23450514042007872,0.21345783688709882,0.5520370226928224
GRC,Greece,2010,186.7882870244,234.9196902221,239639588360.141,EU,0.2048844996866595,48.1314031977,-0.15912809477889023,-0.05693741215800341,2.7947897304728904,RND,3,0.057253596255957995,0.021160077771180563,0.9215863259728614
GRC,Greece,2011,182.30771586,216.2520740498,215970916413.204,EU,0.15696662489342442,33.9443581898,-0.07946382082596434,-0.09876778753002469,0.804551998310258,RC,3,0.06458144775687702,0,0.935418552243123
GRC,Greece,2012,157.34038936090002,182.6665324998,197978089510.093,EU,0.13864687084333688,25.326143138899965,-0.15530737310878082,-0.08331134211000171,1.864180424601944,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681655
GRC,Greece,2013,143.5311370521,169.18349243900002,193479795684.276,EU,0.15162445825587328,25.652355386900012,-0.07381231732098903,-0.02272116998880152,3.2486142816311205,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681655
GRC,Greece,2014,148.7709542012,172.89854337830002,195012591113.587,EU,0.1395476717482179,24.12758917710002,0.02195870817975625,0.00792225060963083,2.7717765142473185,END,1,0.5795418989996128,0.2906117922818939,0.12984630871849337
GRC,Greece,2015,142.78358628400002,162.8001751045,194567373678.099,EU,0.12295188753729228,20.016588820499976,-0.0584063235958264,-0.00228301892173047,25.582934525814565,RND,3,0.2810841584292151,0.0572294424265227,0.6616863991442622
GRC,Greece,2016,150.02962982440002,159.5205030721,194505511433.343,EU,0.05949625950847405,9.490873247699994,-0.02014538393644106,-3.1794767841374907e-4,63.36068889367903,RND,3,0.05753408929470734,0.01636460984969504,0.9261013008555976
GRC,Greece,2017,110.387926234,154.8730342515,197370820217.692,EU,0.2872359816058111,44.48510801750001,-0.02913399049713033,0.01473124727023964,-1.9777001880884448,SD,1,0.6367631714289467,0.3632368285710533,0
GRC,Greece,2018,113.588691772,158.3208121683,201445880434.67,EU,0.28254099877120603,44.73212039629999,0.02226196402403473,0.02064672078924028,1.0782324346458063,EC,1,0.44436802070759734,0.5556319792924026,0
GRC,Greece,2019,97.6697944748,147.4689244401,206033167050.895,EU,0.3376923657263655,49.79912996530001,-0.06854365878734936,0.02277180653348062,-3.0100228845072925,SD,1,0.5037485363320165,0.49625146366798345,0
GRC,Greece,2020,79.8652279703,134.8702795449,187085880047.738,EU,0.4078367136199798,55.0050515746,-0.0854325407405912,-0.09196231497269836,0.9289951081152568,RC,3,0.3279276054247101,0,0.6720723945752898
GRC,Greece,2021,78.7900174899,148.6772834725,203277223532.871,EU,0.470060148735006,69.8872659826,0.10237247208346945,0.08654497860021029,1.1828817077461349,EC,2,0.42792776703098084,0.5720722329690192,0
GRC,Greece,2022,80.7193991007,145.5399855941,214502162962.972,EU,0.4453799155524152,64.82058649339999,-0.02110139360314781,0.0552198580589421,-0.3821341514609477,SD,2,0.48703706725156026,0.5129629327484397,0
GRC,Greece,2023,82.2367351786,150.9213374948,219083738943.271,EU,0.4551019985399118,68.68460231620001,0.03697507512271032,0.02135911319966455,1.7311147132873954,END,2,0.5678164563545542,0.41418270991855066,0.018000833726895017
GRC,Greece,2024,83.63013243639999,152.80218228619998,223655084018.924,EU,0.45269019600937416,69.17204984979999,0.01246241798953557,0.02086574338060164,0.597266905962314,WD,2,0,1,0
HRV,Croatia,1995,34.9408411839,54.0480404786,33747976036.3504,EU,0.3535225167370385,19.107199294700003,0.2845384512594263,0.06750714019687828,4.214938603969838,END,2,0,1,0
HRV,Croatia,1996,37.3996960424,53.724163808300005,35809633429.5919,EU,0.3038570842004988,16.324467765900003,-0.00599238506025454,0.06108980849757822,-0.0980914035848074,SD,1,0.23601510906751916,0.7639848909324808,0
HRV,Croatia,1997,47.0944057669,68.2855101479,38018368234.5642,EU,0.31033090819856296,21.191104380999995,0.27103905035280174,0.06167990547334315,4.394284463842758,END,1,0.30547934269574595,0.6848363961432254,0.009684261161028605
HRV,Croatia,1998,49.3818999963,65.3438673952,38874419434.9495,EU,0.24427644146560756,15.961967398899992,-0.04307857913529069,0.02251677912906912,-1.91317678644706,SD,1,0.3615021510452707,0.6384978489547294,0
HRV,Croatia,1999,45.0161141717,63.6230975678,38544494402.669,EU,0.2924564208190501,18.6069833961,-0.02633406769441373,-0.00848694429591629,3.102891544496765,RND,1,0.2456284414396141,0.17614971976357252,0.5782218387968134
HRV,Croatia,2000,39.0283474656,55.2666028388,39679727338.7054,EU,0.29381678154822116,16.238255373199998,-0.13134372654671364,0.02945253151271822,-4.459505509398968,SD,1,0.6389784733500373,0.3610215266499627,0
HRV,Croatia,2001,43.0772977291,61.663627257799995,40914256867.7491,EU,0.3014147943486241,18.5863295287,0.11574846454121036,0.031112349097204742,3.720338319024894,END,1,0.7027410883811471,0.2749807170659507,0.022278194552902208
HRV,Croatia,2002,51.0245978201,72.41959521289999,43288645498.5317,EU,0.2954310546738452,21.394997392799993,0.17442969921526058,0.0580332825904074,3.0056838322651234,END,1,0.76763622903056306,0.20802828021907438,0.0243354907503625
HRV,Croatia,2003,56.065871916599995,82.91347566760001,45699118672.157,EU,0.32380265734646096,26.847603751000015,0.14490388166144788,0.05568372828175134,2.602266158046313,END,1,0.8200850523643382,0.15391673200750342,0.025998215628158308
HRV,Croatia,2004,62.1934322565,86.5052918121,47604993515.2593,EU,0.28104476669945594,24.3118595556,0.04332005280902192,0.04170484898789724,1.0387294010246486,EC,2,0.7038749264682291,0.2961250735317709,0
HRV,Croatia,2005,54.72517252750001,87.338889965,49664897966.6282,EU,0.37341575385912906,32.6137174375,0.00963638334069418,0.04327076424679303,0.22269963353855884,WD,2,0,1,0
HRV,Croatia,2006,58.613052524,89.639987668,52182450238.361,EU,0.34612828438703713,31.026935144000007,0.02634677065305195,0.0506907770841379,0.5197547200612231,WD,2,0,1,0
HRV,Croatia,2007,60.486676158,98.3897402625,54817286358.3919,EU,0.3852339075535325,37.9030641045,0.09760992635236064,0.05049276352481329,1.9331468420102,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
HRV,Croatia,2008,62.906641559,101.3148832949,55898760192.6292,EU,0.37909772470550135,38.4082417359,0.02973016317144281,0.01972870067238823,1.5069498830732606,END,1,0.33306620895343686,0.656374975111728,0.01055881593483514
HRV,Croatia,2009,54.223010352,84.7860364498,52090762145.947,EU,0.3604724006162939,30.5630260978,-0.16314332413520172,-0.06812312175725727,2.3948304177329014,RND,3,0.24071967567510089,0.19261396969736294,0.5666663546275362
HRV,Croatia,2010,47.889641780199995,72.7131257771,51394805225.024,EU,0.3413893121992264,24.82348399690001,-0.142392676650808,-0.01336046723549708,10.657761748967024,RND,3,0.057400494924342106,0.018648614901777646,0.9239508901738803
HRV,Croatia,2011,61.116364479000005,82.1631677017,51337804931.0411,EU,0.256158614759257,21.0468032227,0.1299633570088684,-0.00110906722446628,-117.1825784243249,SND,3,0,0.2106343559977512,0.7893656440022488
HRV,Croatia,2012,53.366600930699995,72.1088023712,50189155633.3966,EU,0.2599155834542826,18.742201440500004,-0.12237071198378316,-0.02237433601197811,5.4692444020806645,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681654
HRV,Croatia,2013,51.9939013953,69.47250857670001,50122079966.6919,EU,0.2515902698706069,17.478607181400008,-0.03655994424826168,-0.00133645736530509,27.355862743826105,RND,3,0.05576927646162264,0.016395253370211922,0.9278354701681655
HRV,Croatia,2014,39.9876829971,60.3561381086,49842552678.5614,EU,0.33747114626271535,20.3684551115,-0.13122270456140542,-0.00557692913614633,23.529562839681407,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681655
